# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = binomial_3.data.R
# init = 2 (Default)
# random
#   seed = 3415097985
# output
#   file = binomial_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.951642
# Diagonal elements of inverse mass matrix:
# 0.0315429, 3.84118
-103.067,1,0.951642,1,1,0,104.623,0.488315,0.372572
-104.435,0.673235,0.951642,1,1,0,104.654,0.462993,0.740158
-103.856,0.899415,0.951642,2,3,0,105.407,0.632285,0.757744
-102.37,1,0.951642,1,1,0,103.461,0.601702,0.498776
-104.555,0.272574,0.951642,2,3,0,106.764,0.507453,0.0287546
-101.799,0.947015,0.951642,2,3,0,104.469,0.537358,0.477372
-104.008,0.42491,0.951642,2,3,0,104.752,0.611783,0.072109
-102.746,0.842748,0.951642,2,3,0,105.809,0.495329,0.467348
-102.171,1,0.951642,1,1,0,102.657,0.51715,0.608233
-102.67,0.777943,0.951642,2,3,0,103.552,0.590582,0.168531
-102.128,1,0.951642,2,3,0,102.748,0.580109,0.726638
-106.441,0.267985,0.951642,2,3,0,107.834,0.587672,0.996954
-102.273,0.798625,0.951642,3,7,0,106.407,0.517187,0.312596
-102.243,1,0.951642,1,1,0,102.428,0.52133,0.283691
-102.015,0.971136,0.951642,2,3,0,102.456,0.586817,0.515294
-102.015,0.339872,0.951642,1,3,0,105.811,0.586817,0.515294
-103.301,0.635164,0.951642,2,3,0,104.562,0.595174,0.0911883
-101.867,0.930864,0.951642,2,3,0,103.33,0.534255,0.406782
-102.48,0.840096,0.951642,2,3,0,103.192,0.50423,0.576857
-104.008,0.629413,0.951642,1,1,0,104.063,0.477731,0.828377
-105.077,0.925183,0.951642,2,3,0,106.426,0.627262,0.955233
-104.563,1,0.951642,1,1,0,105.475,0.611527,0.960323
-102.811,1,0.951642,1,1,0,104.299,0.599323,0.815486
-102.798,1,0.951642,2,3,0,103.424,0.552034,0.0927493
-103.098,0.958172,0.951642,2,3,0,103.387,0.520458,0.902597
-102.435,1,0.951642,2,3,0,103.147,0.589187,0.220807
-103.115,0.854311,0.951642,2,3,0,103.612,0.540879,0.0695786
-102.117,0.925946,0.951642,1,3,0,102.986,0.565744,0.220546
-102.671,0.954686,0.951642,2,3,0,102.743,0.509509,0.77592
-103.246,0.859002,0.951642,1,1,0,103.426,0.499919,0.847178
-104.554,0.932178,0.951642,2,3,0,105,0.647845,0.30463
-104.605,1,0.951642,2,3,0,105.345,0.456227,0.61353
-104.605,0.48521,0.951642,1,1,0,107.027,0.456227,0.61353
-103.814,1,0.951642,1,1,0,104.805,0.471759,0.646782
-103.814,0.22568,0.951642,1,3,0,107.373,0.471759,0.646782
-103.074,1,0.951642,1,1,0,103.853,0.488793,0.64881
-103.223,0.9761,0.951642,1,1,0,103.553,0.482887,0.530135
-105.104,0.59578,0.951642,1,1,0,105.244,0.449882,0.301308
-102.103,0.85861,0.951642,1,3,0,106.371,0.588587,0.385013
-105.97,0.259796,0.951642,2,3,0,107.172,0.602994,0.00713934
-105.196,1,0.951642,1,1,0,106.144,0.589169,0.0109935
-101.742,1,0.951642,2,3,0,104.448,0.552261,0.410648
-101.848,0.967573,0.951642,1,3,0,101.864,0.560484,0.324634
-101.813,0.905159,0.951642,2,3,0,102.235,0.550557,0.345538
-101.94,0.941348,0.951642,2,3,0,102.033,0.543638,0.710711
-101.744,1,0.951642,1,1,0,101.871,0.550355,0.587074
-101.733,0.978187,0.951642,2,3,0,101.901,0.560828,0.439923
-101.722,1,0.951642,2,3,0,101.732,0.550563,0.549217
-103.482,0.628373,0.951642,2,3,0,104.16,0.506189,0.0933184
-102.028,0.875663,0.951642,1,3,0,103.765,0.580706,0.331637
-101.863,0.898011,0.951642,2,3,0,102.845,0.53271,0.443855
-101.983,0.484553,0.951642,2,3,0,104.175,0.57537,0.686512
-102.998,0.909853,0.951642,2,3,0,103.052,0.492232,0.315437
-102.45,1,0.951642,2,3,0,103.094,0.591483,0.768101
-101.993,1,0.951642,2,3,0,102.378,0.535475,0.298917
-102.898,0.840456,0.951642,1,3,0,103.037,0.490992,0.492539
-103.522,0.848124,0.951642,1,1,0,103.715,0.476315,0.557857
-103.086,0.788156,0.951642,2,3,0,105.235,0.568543,0.928247
-102.249,1,0.951642,1,1,0,102.955,0.570073,0.806762
-102.08,0.821868,0.951642,2,3,0,103.764,0.538514,0.24756
-101.843,1,0.951642,2,3,0,102.061,0.571921,0.608298
-102.226,0.916871,0.951642,2,3,0,102.307,0.513207,0.446247
-103.308,0.868317,0.951642,2,3,0,103.354,0.493575,0.185354
-103.308,0.525287,0.951642,1,1,0,105.501,0.493575,0.185354
-102.871,0.896386,0.951642,2,3,0,104.116,0.610505,0.27567
-103.049,0.478509,0.951642,2,3,0,105.831,0.497013,0.776495
-102.064,1,0.951642,2,3,0,102.877,0.571833,0.256656
-102.433,0.917766,0.951642,2,3,0,102.961,0.540661,0.848783
-103.792,0.912394,0.951642,2,3,0,103.867,0.604081,0.0694735
-105.097,0.78238,0.951642,1,1,0,105.308,0.625875,0.0410767
-103.132,1,0.951642,1,1,0,104.83,0.612224,0.205335
-104.843,0.510723,0.951642,2,3,0,106.381,0.537934,0.0119584
-102.047,0.981114,0.951642,2,3,0,104.093,0.533635,0.716715
-101.868,1,0.951642,2,3,0,102.01,0.576403,0.427402
-101.849,1,0.951642,2,3,0,101.875,0.533267,0.4643
-102.048,0.927037,0.951642,2,3,0,102.193,0.587671,0.434199
-101.736,0.999169,0.951642,1,3,0,102.025,0.558512,0.422302
-101.878,0.703227,0.951642,2,3,0,102.763,0.552629,0.30294
-102.574,0.718361,0.951642,2,3,0,103.457,0.506885,0.289473
-104.523,0.83054,0.951642,2,3,0,104.555,0.470383,0.13983
-103.566,0.912283,0.951642,2,3,0,105.519,0.618735,0.160855
-105.434,0.695942,0.951642,2,3,0,105.903,0.505139,0.987452
-105.857,0.765331,0.951642,2,3,0,107.489,0.608962,0.00966404
-106.508,0.893263,0.951642,2,7,0,106.569,0.500296,0.995071
-105.83,0.519069,0.951642,4,15,0,106.856,0.555756,0.00406909
-105.775,0.769277,0.951642,2,3,0,106.259,0.566905,0.00449183
-104.595,1,0.951642,1,1,0,105.802,0.566224,0.0146978
-102.126,0.654175,0.951642,1,3,0,104.324,0.562071,0.211911
-102.979,0.816251,0.951642,1,1,0,103.026,0.582679,0.097966
-102.39,1,0.951642,2,3,0,103.107,0.563337,0.847664
-103.859,0.76185,0.951642,2,3,0,105.227,0.602383,0.938769
-104.193,0.98785,0.951642,2,3,0,106.423,0.505347,0.0445512
-103.908,1,0.951642,2,3,0,104.702,0.547029,0.0290316
-103.63,0.9359,0.951642,2,3,0,104.835,0.561155,0.961542
-105.648,0.88327,0.951642,2,3,0,106.046,0.485302,0.0203561
-103.682,1,0.951642,2,3,0,105.383,0.623945,0.817742
-104.045,0.961299,0.951642,2,3,0,105.311,0.48805,0.0985304
-103.505,1,0.951642,2,3,0,104.535,0.570863,0.953079
-103.185,1,0.951642,2,3,0,104.064,0.537281,0.0668982
-102.114,0.983575,0.951642,2,3,0,103.412,0.54785,0.784819
-104.813,0.385018,0.951642,1,3,0,105.161,0.592275,0.982629
-102.541,1,0.951642,2,3,0,104.577,0.567881,0.131558
-101.866,0.969428,0.951642,1,3,0,102.413,0.543912,0.329608
-101.848,0.824574,0.951642,2,3,0,102.403,0.565477,0.341008
-103.927,0.671853,0.951642,2,3,0,104.44,0.538231,0.0303727
-101.793,0.912677,0.951642,2,3,0,103.624,0.566085,0.391398
-102.907,0.660277,0.951642,1,3,0,103.212,0.559048,0.917471
-101.72,1,0.951642,1,3,0,102.58,0.555181,0.443041
-102.824,0.70036,0.951642,1,3,0,102.932,0.592061,0.145103
-102.268,1,0.951642,1,3,0,102.918,0.556361,0.172619
-103.117,0.853357,0.951642,1,1,0,103.143,0.557043,0.0654144
-103.102,0.902875,0.951642,2,3,0,104.48,0.487042,0.612984
-102.461,1,0.951642,2,3,0,103.145,0.515923,0.758605
-104.525,0.710126,0.951642,2,3,0,105.666,0.542744,0.984168
-105.739,0.938698,0.951642,2,3,0,106,0.502967,0.990169
-105.71,1,0.951642,2,3,0,106.879,0.599995,0.00852025
-103.062,0.899075,0.951642,2,3,0,106.294,0.599393,0.864238
-106.569,0.491543,0.951642,2,3,0,107.632,0.569636,0.997931
-107.715,0.907119,0.951642,1,1,0,107.853,0.593116,0.999044
-102.421,0.484408,0.951642,2,5,0,109.054,0.59337,0.742284
-101.979,0.865245,0.951642,2,3,0,103.074,0.543787,0.729197
-102.117,0.901308,0.951642,2,3,0,102.526,0.591737,0.482965
-103.96,0.632283,0.951642,2,3,0,104.106,0.615773,0.910851
-103.452,1,0.951642,2,3,0,104.738,0.619489,0.193186
-102.892,0.963575,0.951642,2,3,0,103.912,0.491232,0.526212
-102.325,1,0.951642,1,1,0,102.815,0.509299,0.553454
