# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = binomial_1.data.R
# init = 2 (Default)
# random
#   seed = 1998702758
# output
#   file = binomial_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.945134
# Diagonal elements of inverse mass matrix:
# 0.000877007, 3.50248
-2879.95,0.521932,0.945134,1,3,0,2880.87,0.684197,0.0429075
-2879.65,1,0.945134,1,1,0,2880.17,0.686224,0.0634384
-2878.73,1,0.945134,2,3,0,2879.51,0.684833,0.168482
-2879.05,0.96774,0.945134,2,3,0,2879.58,0.674603,0.587596
-2881.84,0.48226,0.945134,2,7,0,2882.7,0.673811,0.982121
-2880.11,1,0.945134,1,1,0,2881.67,0.677174,0.941356
-2879.13,1,0.945134,2,3,0,2880.46,0.674309,0.390326
-2878.93,1,0.945134,2,3,0,2879.11,0.692267,0.483054
-2879.2,0.968201,0.945134,2,3,0,2879.36,0.692466,0.730617
-2880.59,0.918181,0.945134,2,3,0,2880.65,0.697463,0.788565
-2879.15,0.998157,0.945134,2,3,0,2881.27,0.689525,0.155571
-2879.32,0.800564,0.945134,2,7,0,2880.86,0.685346,0.913637
-2878.81,0.913929,0.945134,2,7,0,2879.69,0.69093,0.664711
-2878.29,0.932717,0.945134,1,3,0,2879.5,0.680813,0.381461
-2878.65,0.873168,0.945134,1,3,0,2878.93,0.683885,0.815536
-2879.17,0.922606,0.945134,1,3,0,2879.57,0.676848,0.819164
-2878.5,1,0.945134,2,3,0,2879.56,0.688287,0.324621
-2878.2,0.987451,0.945134,2,3,0,2878.51,0.681643,0.553196
-2878.25,0.913608,0.945134,2,3,0,2878.6,0.68405,0.657499
-2878.25,0.767131,0.945134,1,3,0,2879.08,0.68405,0.657499
-2889.9,0.0544084,0.945134,2,7,0,2890.63,0.698765,0.999977
-2881.88,0.903831,0.945134,2,3,0,2891.12,0.693179,0.984194
-2878.76,1,0.945134,2,3,0,2881.26,0.676119,0.485675
-2878.86,0.206014,0.945134,4,15,0,2883.82,0.688059,0.81862
-2878.79,1,0.945134,2,3,0,2879.04,0.68622,0.167365
-2878.88,0.936607,0.945134,2,3,0,2879.53,0.689527,0.780648
-2878.68,1,0.945134,2,3,0,2878.95,0.678845,0.251887
-2878.42,0.998808,0.945134,2,7,0,2878.64,0.688302,0.611833
-2878.85,0.962461,0.945134,2,3,0,2878.9,0.691502,0.379896
-2878.64,1,0.945134,2,3,0,2878.88,0.690358,0.581498
-2879.27,0.827414,0.945134,1,1,0,2879.32,0.691573,0.805124
-2878.56,0.912852,0.945134,1,3,0,2880.62,0.678638,0.317388
-2878.51,0.986289,0.945134,2,3,0,2878.74,0.689563,0.475638
-2878.32,0.767478,0.945134,2,3,0,2880.02,0.682548,0.305944
-2878.32,0.623439,0.945134,1,3,0,2879.98,0.682548,0.305944
-2878.59,0.904778,0.945134,2,3,0,2879.02,0.677391,0.432511
-2878.6,0.976589,0.945134,2,7,0,2878.75,0.689725,0.371529
-2878.29,1,0.945134,2,3,0,2878.67,0.685192,0.330079
-2878.42,0.904145,0.945134,2,3,0,2878.84,0.688499,0.404759
-2878.42,0.284324,0.945134,2,3,0,2882.32,0.688499,0.404759
-2878.42,0.797947,0.945134,1,3,0,2879.23,0.688499,0.404759
-2878.31,0.89989,0.945134,2,3,0,2878.91,0.680935,0.356129
-2878.44,0.993629,0.945134,2,3,0,2878.49,0.678473,0.507277
-2878.58,0.891507,0.945134,2,3,0,2878.91,0.682946,0.795899
-2880.2,0.749813,0.945134,2,3,0,2881.09,0.670043,0.649711
-2882.06,0.799949,0.945134,2,3,0,2882.81,0.702372,0.323017
-2880.28,0.965675,0.945134,2,3,0,2882.5,0.670375,0.740819
-2878.39,1,0.945134,2,7,0,2879.96,0.687993,0.388096
-2879.24,0.720272,0.945134,2,3,0,2879.76,0.675767,0.203659
-2879.08,1,0.945134,1,1,0,2879.43,0.677595,0.177626
-2878.31,0.957014,0.945134,2,3,0,2879.53,0.681726,0.328416
-2878.31,0.83249,0.945134,1,3,0,2879.37,0.681726,0.328416
-2878.89,0.751238,0.945134,2,3,0,2880.75,0.692059,0.489603
-2878.64,0.838911,0.945134,2,3,0,2879.67,0.685457,0.194823
-2879.25,0.88694,0.945134,1,1,0,2879.31,0.683853,0.0907059
-2879.2,0.996571,0.945134,2,5,0,2879.57,0.686863,0.107987
-2879.2,0.967673,0.945134,2,3,0,2879.83,0.683833,0.904419
-2879.78,0.880155,0.945134,2,3,0,2881.36,0.671251,0.517799
-2878.15,1,0.945134,2,3,0,2879.61,0.683722,0.548412
-2878.73,0.870741,0.945134,2,3,0,2878.89,0.676459,0.582059
-2878.73,0.236939,0.945134,2,3,0,2883.52,0.676459,0.582059
-2878.67,0.77814,0.945134,2,3,0,2879.82,0.690409,0.386478
-2878.66,0.846485,0.945134,2,3,0,2879.52,0.68257,0.185455
-2878.25,0.984624,0.945134,2,3,0,2878.71,0.686794,0.464612
-2878.24,0.948536,0.945134,2,3,0,2878.43,0.684746,0.648182
-2879.19,0.783754,0.945134,2,3,0,2879.85,0.675053,0.262494
-2879.98,0.82311,0.945134,2,3,0,2881.01,0.694679,0.176469
-2878.53,0.9699,0.945134,1,3,0,2880.26,0.684543,0.218309
-2879.01,0.772993,0.945134,2,3,0,2880.51,0.67918,0.846063
-2879.03,0.865456,0.945134,2,3,0,2880.15,0.681555,0.123898
-2879.29,0.963793,0.945134,1,1,0,2879.47,0.683368,0.0868999
-2880.36,0.960506,0.945134,2,3,0,2880.5,0.678737,0.0367853
-2880.33,0.871769,0.945134,2,7,0,2881.51,0.688449,0.0368044
-2878.39,0.843667,0.945134,1,3,0,2880.01,0.686998,0.32069
-2878.46,0.990241,0.945134,2,3,0,2878.55,0.685775,0.256065
-2879.06,0.926581,0.945134,2,3,0,2879.19,0.688073,0.856912
-2879.06,0.198678,0.945134,1,3,0,2883.11,0.688073,0.856912
-2879.23,0.978288,0.945134,2,3,0,2879.87,0.693246,0.340448
-2878.99,0.937843,0.945134,2,3,0,2880.21,0.691467,0.717056
-2878.19,0.982818,0.945134,1,3,0,2879.16,0.683481,0.609483
-2878.79,0.811489,0.945134,2,3,0,2879.21,0.677206,0.712669
-2878.73,0.741932,0.945134,2,3,0,2881.52,0.683852,0.166302
-2878.51,0.915031,0.945134,2,3,0,2879.99,0.687571,0.715794
-2879.28,0.831609,0.945134,2,3,0,2880.27,0.675251,0.218795
-2879.79,0.861487,0.945134,2,3,0,2880.34,0.687539,0.940326
-2878.66,1,0.945134,2,3,0,2879.73,0.6773,0.361925
-2878.33,1,0.945134,2,3,0,2878.69,0.684896,0.698279
-2879.36,0.501896,0.945134,2,3,0,2884.87,0.672963,0.517894
-2878.85,0.312582,0.945134,3,7,0,2883.34,0.691382,0.636414
-2878.55,0.998162,0.945134,2,3,0,2878.97,0.677648,0.566213
-2879.31,0.544531,0.945134,2,3,0,2881.31,0.693726,0.353344
-2879.24,1,0.945134,2,7,0,2879.32,0.673646,0.579711
-2879.34,0.964326,0.945134,2,3,0,2879.77,0.675297,0.198985
-2878.89,0.913075,0.945134,2,7,0,2880.66,0.687997,0.174179
-2878.89,0.242589,0.945134,2,7,0,2884.71,0.687997,0.174179
-2880.53,0.721254,0.945134,2,3,0,2880.77,0.686947,0.97374
-2879.86,1,0.945134,2,3,0,2881.51,0.677227,0.924038
-2878.44,0.940825,0.945134,2,3,0,2881.23,0.68877,0.585033
-2878.28,0.800017,0.945134,2,3,0,2879.28,0.680941,0.611052
-2881.53,0.452457,0.945134,2,3,0,2881.81,0.680049,0.990146
-2878.23,1,0.945134,2,3,0,2880.45,0.685158,0.370589
-2879.55,0.724721,0.945134,2,3,0,2880.18,0.693386,0.211479
-2878.43,1,0.945134,2,3,0,2879.41,0.684056,0.749211
-2878.43,1,0.945134,2,3,0,2878.5,0.686492,0.284154
-2878.22,1,0.945134,2,3,0,2878.45,0.682309,0.612583
-2878.79,0.798503,0.945134,2,3,0,2879.87,0.690093,0.281086
-2878.54,0.995545,0.945134,2,3,0,2879.14,0.683845,0.212106
-2880.11,0.897156,0.945134,2,3,0,2880.19,0.67272,0.852813
-2879.18,1,0.945134,2,3,0,2880.38,0.682025,0.101618
-2880.39,0.888591,0.945134,1,1,0,2880.41,0.682608,0.027456
-2880.87,0.794801,0.945134,2,3,0,2881.09,0.682872,0.983231
-2878.81,0.872648,0.945134,2,7,0,2880.72,0.682203,0.844277
-2879.63,0.660378,0.945134,2,3,0,2880.92,0.678721,0.0804334
-2879.04,0.932715,0.945134,1,3,0,2881.15,0.684373,0.884605
-2880.04,0.922423,0.945134,2,3,0,2880.13,0.674609,0.0997086
-2880.04,0.999991,0.945134,2,3,0,2881.65,0.692253,0.0903939
-2878.69,0.963636,0.945134,2,3,0,2881.02,0.67673,0.586587
-2878.69,0.455085,0.945134,1,3,0,2881.9,0.67673,0.586587
-2879.23,0.902259,0.945134,1,1,0,2879.26,0.673604,0.545658
-2879.49,0.932678,0.945134,1,1,0,2879.66,0.672895,0.662006
